fov,cell_ID,x_global_px,y_global_px,x_local_px,y_local_px,z,target,CellComp
2,2244,5869.10460069445,-156974.653340658,5374.66015625,3258.67999267578,0,MZT2A,Nuclear
2,2244,5849.94444444445,-157039.508351644,5355.5,3193.82498168945,0,COL1A1,Nuclear
2,2244,5848.89463975695,-157021.266682943,5354.4501953125,3212.06665039062,0,CD81,Nuclear
2,2244,5850.69444444445,-156994.98332723,5356.25,3238.35000610352,0,IGFBP7,Nuclear
2,2244,5877.7945421007,-156963.708333333,5383.35009765625,3269.625,0,MZT2A,Cytoplasm
2,2244,5862.98448350694,-157010.013326009,5368.5400390625,3223.32000732422,0,UBE2C,Nuclear
2,2244,5856.21983506944,-156986.208333333,5361.775390625,3247.125,0,CCR2,Nuclear
2,2244,5861.3443467882,-157035.613301595,5366.89990234375,3197.72003173828,0,HSPB1,Nuclear
2,2244,5863.70469835069,-157036.193349202,5369.26025390625,3197.13998413086,0,CCL8,Nuclear
2,2244,5865.61924913195,-157026.833333333,5371.1748046875,3206.5,0,MZT2A,Nuclear
2,2244,5855.59434678819,-156986.008321126,5361.14990234375,3247.32501220703,0,CAMP,Nuclear
2,2244,5849.85850694444,-157002.319020589,5355.4140625,3231.01431274414,0,AZU1,Nuclear
2,2244,5858.74424913195,-157024.166676839,5364.2998046875,3209.16665649414,0,TYMS,Nuclear
2,2244,5853.31944444444,-157014.058308919,5358.875,3219.27502441406,0,PECAM1,Nuclear
2,2244,5839.0943467882,-157002.908315023,5344.64990234375,3230.42501831055,0,IGFBP7,Cytoplasm
2,2244,5855.40147569444,-156975.19048055,5360.95703125,3258.1428527832,0,IL7R,Nuclear
2,2244,5864.94444444445,-156972.833333333,5370.5,3260.5,0,THBS2,Nuclear
2,2244,5868.76475694445,-157001.03334554,5374.3203125,3232.29998779297,0,HCK,Nuclear
2,2244,5877.26085069445,-156962.499989827,5382.81640625,3270.83334350586,0,MZT2A,Cytoplasm
2,2244,5859.26133897569,-156960.883351644,5364.81689453125,3272.44998168945,0,CELSR1,Nuclear
2,2244,5857.06456163194,-156969.133351644,5362.6201171875,3264.19998168945,0,PTGS1,Nuclear
2,2244,5847.4546983507,-157018.673329671,5353.01025390625,3214.66000366211,0,HSP90AB1,Nuclear
2,2244,5853.39463975695,-157012.583333333,5358.9501953125,3220.75,0,VEGFC,Nuclear
2,2244,5848.01085069445,-157019.249989827,5353.56640625,3214.08334350586,0,HSP90AB1,Nuclear
2,2244,5865.6304796007,-156978.847646077,5371.18603515625,3254.48568725586,0,MAF,Nuclear
2,2244,5840.7447374132,-156958.40834554,5346.30029296875,3274.92498779297,0,TNFRSF18,Membrane
2,2244,5874.34434678819,-157004.693349202,5379.89990234375,3228.63998413086,0,MZT2A,Nuclear
2,2244,5854.18467881945,-156979.23332723,5359.740234375,3254.10000610352,0,GZMK,Nuclear
2,2244,5857.27159288195,-156967.942433675,5362.8271484375,3265.3908996582,0,DUSP5,Nuclear
2,2244,5863.91954210069,-156994.333333333,5369.47509765625,3239,0,ADGRG3,Nuclear
2,2244,5869.26280381944,-157044.042409261,5374.818359375,3189.29092407227,0,MZT2A,Nuclear
2,2244,5861.0670030382,-157038.822224935,5366.62255859375,3194.51110839844,0,MZT2A,Nuclear
2,2244,5844.87754991319,-156978.366658529,5350.43310546875,3254.96667480469,0,DUSP5,Nuclear
2,2244,5845.96885850695,-157017.85832723,5351.5244140625,3215.47500610352,0,BGN,Nuclear
2,2244,5851.54454210069,-157041.893300374,5357.10009765625,3191.44003295898,3,CD48,Nuclear
2,2244,5843.42393663194,-156965.153340658,5348.9794921875,3268.17999267578,3,ATM,Cytoplasm
2,2244,5846.78770616319,-157008.447621663,5352.34326171875,3224.88571166992,3,CD44,Nuclear
2,2244,5880.42149522569,-156980.410268148,5385.97705078125,3252.92306518555,3,CCL26,Cytoplasm
2,2244,5867.74424913194,-157002.483296712,5373.2998046875,3230.85003662109,3,HLA-B,Nuclear
2,2244,5868.01280381945,-157013.077138265,5373.568359375,3220.25619506836,3,ITGB1,Nuclear
2,2244,5862.8043077257,-156988.513326009,5368.35986328125,3244.82000732422,3,MZT2A,Nuclear
2,2244,5851.95909288195,-156978.704732259,5357.5146484375,3254.62860107422,3,HLA-A,Nuclear
2,2244,5856.87754991319,-156976.866689046,5362.43310546875,3256.46664428711,3,MAPK14,Nuclear
2,2244,5859.4664171007,-157004.244435628,5365.02197265625,3229.08889770508,3,KRT24,Nuclear
2,2244,5851.62950303819,-156966.433369954,5357.18505859375,3266.89996337891,3,COL9A2,Nuclear
2,2244,5840.24424913194,-157007.153340658,5345.7998046875,3226.17999267578,3,DUSP5,Cytoplasm
2,2244,5865.01573350695,-156985.133351644,5370.5712890625,3248.19998168945,3,RARA,Nuclear
2,2244,5839.66124131945,-156986.516682943,5345.216796875,3246.81665039062,3,IL20RA,Cytoplasm
2,2244,5862.36436631944,-156974.253346761,5367.919921875,3259.07998657227,3,SPRY2,Nuclear
2,2244,5855.0611436632,-156983.141652425,5360.61669921875,3250.1916809082,3,S100B,Nuclear
2,2244,5879.3023546007,-157035.176167806,5384.85791015625,3198.15716552734,3,GAS6,Cytoplasm
2,2244,5875.90147569444,-156980.861897786,5381.45703125,3252.47143554688,3,DUSP4,Nuclear
2,2244,5855.75010850695,-157040.277791341,5361.3056640625,3193.05554199219,3,FKBP11,Nuclear
2,2244,5841.36143663195,-157002.816640218,5346.9169921875,3230.51669311523,3,KRT1,Cytoplasm
2,2244,5837.32432725695,-156978.613332113,5342.8798828125,3254.7200012207,3,IL11,Cytoplasm
2,2244,5873.5445421007,-156952.98332723,5379.10009765625,3280.35000610352,3,MZT2A,Cytoplasm
2,2244,5858.99424913195,-156997.058339437,5364.5498046875,3236.27499389648,3,WNT7B,Nuclear
2,2244,5857.38878038195,-156976.133321126,5362.9443359375,3257.20001220703,3,MZT2A,Nuclear
2,2244,5850.8199327257,-156998.47084554,5356.37548828125,3234.86248779297,3,MZT2A,Nuclear
2,2244,5862.1587999132,-156954.719045003,5367.71435546875,3278.61428833008,3,LGALS1,Cytoplasm
2,2244,5863.6295030382,-157030.710255941,5369.18505859375,3202.62307739258,3,RARA,Nuclear
2,2244,5853.22813585069,-157034.133351644,5358.78369140625,3199.19998168945,3,MMP2,Nuclear
2,2244,5853.91905381944,-156998.808339437,5359.474609375,3234.52499389648,3,CFLAR,Nuclear
2,2244,5859.6607530382,-157005.749989827,5365.21630859375,3227.58334350586,3,MZT2A,Nuclear
2,2244,5878.59483506945,-156959.458333333,5384.150390625,3273.875,3,IFITM3,Cytoplasm
2,2244,5833.9693467882,-156986.108357747,5339.52490234375,3247.22497558594,3,FAS,Membrane
2,2244,5853.70030381944,-157022.111104329,5359.255859375,3211.22222900391,3,CCL18,Nuclear
2,2244,5877.85850694445,-156961.147603353,5383.4140625,3272.18572998047,3,COL9A2,Cytoplasm
2,2244,5862.27794053819,-156978.700032552,5367.83349609375,3254.63330078125,3,HAVCR2,Nuclear
2,2244,5849.73448350695,-157040.693349202,5355.2900390625,3192.63998413086,3,ACVR2A,Nuclear
2,2244,5850.2945421007,-156982.366628011,5355.85009765625,3250.96670532227,3,CXCL2,Nuclear
2,2244,5856.00401475694,-157028.073323568,5361.5595703125,3205.26000976562,3,COL1A1,Nuclear
2,2244,5835.44444444445,-156967.783315023,5341,3265.55001831055,3,CHI3L1,Membrane
2,2244,5887.87803819445,-157018.755574544,5393.43359375,3214.57775878906,3,TYK2,Cytoplasm
2,2244,5865.21104600694,-157002.966664632,5370.7666015625,3230.36666870117,3,TAGLN,Nuclear
2,2244,5881.7193467882,-157028.23332723,5387.27490234375,3205.10000610352,3,THBS2,Cytoplasm
2,2244,5864.1568467882,-157007.845815023,5369.71240234375,3225.48751831055,3,FCGR3A,Nuclear
2,2244,5886.61387803819,-157036.494893392,5392.16943359375,3196.83843994141,1,DUSP5,Cytoplasm
2,2244,5862.6070421007,-156990.083333333,5368.16259765625,3243.25,1,KLRB1,Nuclear
2,2244,5886.61924913194,-156993.65834554,5392.1748046875,3239.67498779297,1,CD33,Cytoplasm
2,2244,5849.25840928819,-157016.433339437,5354.81396484375,3216.89999389648,1,FGR,Nuclear
2,2244,5862.6138780382,-157050.271809896,5368.16943359375,3183.0615234375,1,SAT1,Nuclear
2,2244,5881.88194444445,-156986.445821126,5387.4375,3246.88751220703,1,PIGR,Cytoplasm
2,2244,5862.27794053819,-157003.749989827,5367.83349609375,3229.58334350586,1,CCR7,Nuclear
2,2244,5856.14463975694,-157010.383351644,5361.7001953125,3222.94998168945,1,VEGFD,Nuclear
2,2244,5876.56553819445,-157007.883351644,5382.12109375,3225.44998168945,1,TAGLN,Cytoplasm
2,2244,5866.22227647569,-157035.455556234,5371.77783203125,3197.87777709961,1,MZT2A,Nuclear
2,2244,5846.5826280382,-157004.187184652,5352.13818359375,3229.14614868164,1,DUSP5,Nuclear
2,2244,5851.8443467882,-157018.245839437,5357.39990234375,3215.08749389648,1,RPL21,Nuclear
2,2244,5856.8609483507,-156979.266682943,5362.41650390625,3254.06665039062,1,NLRP3,Nuclear
2,2244,5883.67833116319,-157030.744466146,5389.23388671875,3202.5888671875,1,CALM1,Cytoplasm
2,2244,5858.2300889757,-156985.447621663,5363.78564453125,3247.88571166992,1,PTGDR2,Nuclear
2,2244,5877.8873155382,-157026.947621663,5383.44287109375,3206.38571166992,1,MZT2A,Membrane
2,2244,5841.43370225695,-156989.811147054,5346.9892578125,3243.5221862793,1,CCL21,Cytoplasm
2,2244,5848.64463975694,-156961.113301595,5354.2001953125,3272.22003173828,1,WNT2B,Nuclear
2,2244,5846.32432725694,-157025.313374837,5351.8798828125,3208.01995849609,1,DUSP5,Nuclear
2,2244,5867.87120225695,-157042.433339437,5373.4267578125,3190.89999389648,1,JUNB,Nuclear
2,2244,5849.7535264757,-156999.615163167,5355.30908203125,3233.71817016602,1,RB1,Nuclear
2,2244,5853.73008897569,-157042.361867269,5359.28564453125,3190.97146606445,1,DUSP5,Nuclear
2,2244,5861.8013780382,-157012.347646077,5367.35693359375,3220.98568725586,1,DUSP5,Nuclear
2,2244,5857.76426866319,-156986.193349202,5363.31982421875,3247.13998413086,1,PTGDR2,Nuclear
2,2244,5838.57188585069,-156969.969685872,5344.12744140625,3263.36364746094,1,TNFRSF4,Cytoplasm
2,2244,5879.81114366319,-157003.211140951,5385.36669921875,3230.12219238281,1,TLR1,Membrane
2,2244,5861.52794053819,-156986.733357747,5367.08349609375,3246.59997558594,1,MZT2A,Nuclear
2,2244,5855.2945421007,-156974.708333333,5360.85009765625,3258.625,1,MMP16,Nuclear
2,2244,5875.16417100695,-157009.023335775,5380.7197265625,3224.30999755859,1,DUSP5,Nuclear
2,2244,5862.35557725694,-156963.966634115,5367.9111328125,3269.36669921875,1,DUSP5,Nuclear
2,2244,5836.03526475695,-156964.23332723,5341.5908203125,3269.10000610352,1,ITGA1,Membrane
2,2244,5853.99473741319,-157030.816701253,5359.55029296875,3202.51663208008,1,MMP16,Nuclear
2,2244,5877.1353624132,-157048.760579427,5382.69091796875,3184.57275390625,6,TGFBR1,Cytoplasm
2,2244,5853.44444444445,-157021.433339437,5359,3211.89999389648,6,MT2A,Nuclear
2,2244,5848.2613389757,-157036.366658529,5353.81689453125,3196.96667480469,6,DUSP5,Nuclear
2,2244,5867.44444444445,-156997.976186117,5373,3235.3571472168,6,TGFBR2,Nuclear
2,2244,5864.59434678819,-156960.40834554,5370.14990234375,3272.92498779297,6,BMP6,Nuclear
2,2244,5862.01085069445,-157051.350026449,5367.56640625,3181.98330688477,6,PTGDR2,Nuclear
2,2244,5837.29454210069,-156981.266682943,5342.85009765625,3252.06665039062,6,CALM2,Membrane
2,2244,5851.3609483507,-157063.566640218,5356.91650390625,3169.76669311523,6,IL17A,Cytoplasm
2,2244,5853.95665147569,-157006.670857747,5359.51220703125,3226.66247558594,6,DUSP5,Nuclear
2,2244,5840.26085069444,-156955.899983724,5345.81640625,3277.43334960938,6,BGN,Membrane
2,2244,5864.70713975694,-156984.570821126,5370.2626953125,3248.76251220703,6,HSP90AB1,Nuclear
2,2244,5886.84483506944,-157013.922231038,5392.400390625,3219.41110229492,6,GATA3,Cytoplasm
2,2244,5847.68419053819,-156973.993306478,5353.23974609375,3259.34002685547,6,PDGFC,Nuclear
2,2244,5854.8873155382,-156984.111928304,5360.44287109375,3249.2214050293,6,CLEC12A,Nuclear
2,2244,5862.2281358507,-157019.14159139,5367.78369140625,3214.19174194336,6,ITGAE,Nuclear
2,2244,5874.47276475694,-157049.719075521,5380.0283203125,3183.6142578125,6,HLA-C,Nuclear
2,2244,5861.04503038195,-156975.633321126,5366.6005859375,3257.70001220703,6,LGALS1,Nuclear
2,2244,5852.37169053819,-157062.651509603,5357.92724609375,3170.68182373047,6,PPBP,Nuclear
2,2244,5854.1783311632,-156985.066701253,5359.73388671875,3248.26663208008,6,DUSP5,Nuclear
2,2244,5851.2242296007,-157012.393330892,5356.77978515625,3220.94000244141,6,DUSP5,Nuclear
2,2244,5882.14463975694,-157015.873372396,5387.7001953125,3217.4599609375,6,C11orf96,Membrane
2,2244,5852.44444444444,-156958.273335775,5358,3275.05999755859,6,IFNAR2,Nuclear
2,2244,5871.69932725695,-157012.869740804,5377.2548828125,3220.4635925293,6,KRT18,Nuclear
2,2244,5858.64463975694,-156979.933339437,5364.2001953125,3253.39999389648,6,CXCR5,Nuclear
2,2244,5838.3638780382,-156998.553365072,5343.91943359375,3234.77996826172,6,RAC1,Cytoplasm
2,2244,5856.30479600694,-157044.03334554,5361.8603515625,3189.29998779297,6,KRT80,Nuclear
2,2244,5866.84385850694,-156966.458363851,5372.3994140625,3266.87496948242,6,CYTOR,Nuclear
2,2244,5862.31944444444,-157025.183339437,5367.875,3208.14999389648,6,IRF3,Nuclear
2,2244,5848.64463975694,-156964.183308919,5354.2001953125,3269.15002441406,6,TNFRSF11B,Nuclear
2,2244,5852.8443467882,-157036.283315023,5358.39990234375,3197.05001831055,6,ADGRF3,Nuclear
2,2244,5850.3843858507,-157040.853291829,5355.93994140625,3192.48004150391,6,XCL1,Nuclear
2,2244,5858.14463975695,-157048.377827962,5363.7001953125,3184.95550537109,6,BMP5,Nuclear
2,2244,5846.39415147569,-157000.141682943,5351.94970703125,3233.19165039062,4,DUSP5,Nuclear
2,2244,5877.3013780382,-157037.461934408,5382.85693359375,3195.87139892578,4,TGFB3,Cytoplasm
2,2244,5865.50157335069,-157040.69048055,5371.05712890625,3192.6428527832,4,COL1A1,Nuclear
2,2244,5851.44444444445,-157041.98332723,5357,3191.35000610352,4,CD48,Nuclear
2,2244,5876.92442491319,-157025.293355306,5382.47998046875,3208.03997802734,4,CD68,Membrane
2,2244,5844.80430772569,-157004.103352865,5350.35986328125,3229.22998046875,4,NKG7,Nuclear
2,2244,5872.39463975694,-157010.48332723,5377.9501953125,3222.85000610352,4,DUSP5,Nuclear
2,2244,5868.91905381944,-156970.73332723,5374.474609375,3262.60000610352,4,EPHB2,Nuclear
2,2244,5872.56456163195,-157043.973317464,5378.1201171875,3189.36001586914,4,DUSP5,Nuclear
2,2244,5866.6646592882,-157003.183339437,5372.22021484375,3230.14999389648,4,COL1A1,Nuclear
2,2244,5865.41954210069,-157029.308339437,5370.97509765625,3204.02499389648,4,G6PD,Nuclear
2,2244,5869.79405381944,-156976.033315023,5375.349609375,3257.30001831055,4,COL3A1,Nuclear
2,2244,5853.37315538195,-156995.104787191,5358.9287109375,3238.22854614258,4,CCL13,Nuclear
2,2244,5860.2105577257,-157069.233357747,5365.76611328125,3164.09997558594,4,COL4A2,Nuclear
2,2244,5850.28721788194,-156981.933339437,5355.8427734375,3251.39999389648,4,CXCL2,Nuclear
2,2244,5849.09483506944,-156998.308308919,5354.650390625,3235.02502441406,4,COL5A2,Nuclear
2,2244,5861.46495225694,-157008.753346761,5367.0205078125,3224.57998657227,4,MZT2A,Nuclear
2,2244,5851.70469835069,-157028.013326009,5357.26025390625,3205.32000732422,4,COL1A1,Nuclear
2,2244,5849.24424913194,-157037.23332723,5354.7998046875,3196.10000610352,4,MZT2A,Nuclear
2,2244,5852.80479600695,-156957.013326009,5358.3603515625,3276.32000732422,4,MMP2,Nuclear
2,2244,5839.86924913195,-157006.233357747,5345.4248046875,3227.09997558594,4,DCN,Cytoplasm
2,2244,5843.14415147569,-156999.649983724,5348.69970703125,3233.68334960938,4,BECN1,Cytoplasm
2,2244,5877.5445421007,-156961.116689046,5383.10009765625,3272.21664428711,4,COL9A2,Cytoplasm
2,2244,5858.7574327257,-157013.270833333,5364.31298828125,3220.0625,4,COL27A1,Nuclear
2,2244,5850.29405381945,-157015.358357747,5355.849609375,3217.97497558594,4,MGP,Nuclear
2,2244,5862.76963975695,-156973.933308919,5368.3251953125,3259.40002441406,4,SPRY2,Nuclear
2,2244,5856.1197374132,-157028.095815023,5361.67529296875,3205.23751831055,4,COL1A1,Nuclear
2,2244,5858.61924913194,-157023.35832723,5364.1748046875,3209.97500610352,4,NegPrb12,Nuclear
2,2244,5855.01963975695,-156998.48332723,5360.5751953125,3234.85000610352,4,CD63,Nuclear
2,2244,5857.19444444445,-156976.033315023,5362.75,3257.30001831055,4,DMBT1,Nuclear
2,2244,5851.23741319445,-157051.28334554,5356.79296875,3182.04998779297,7,MMP2,Nuclear
2,2244,5847.6949327257,-156954.173329671,5353.25048828125,3279.16000366211,7,VEGFD,Cytoplasm
2,2244,5876.38585069445,-156962.883351644,5381.94140625,3270.44998168945,7,SNAI1,Cytoplasm
2,2244,5874.19444444445,-157049.253346761,5379.75,3184.07998657227,7,HLA-C,Nuclear
2,2244,5875.5181749132,-157011.846669515,5381.07373046875,3221.48666381836,7,CTSG,Nuclear
2,2244,5863.06114366319,-156985.300008138,5368.61669921875,3248.03332519531,7,CLEC12A,Nuclear
2,2244,5874.98643663195,-157010.800008138,5380.5419921875,3222.53332519531,7,RPL37,Nuclear
2,2244,5869.98790147569,-157019.183339437,5375.54345703125,3214.14999389648,7,WIF1,Nuclear
2,2244,5862.90928819444,-157022.645070394,5368.46484375,3210.68826293945,7,MMP1,Nuclear
2,2244,5886.61387803819,-157013.943349202,5392.16943359375,3219.38998413086,7,GATA3,Cytoplasm
2,2244,5852.79014756945,-157059.324239095,5358.345703125,3174.00909423828,7,IRF3,Nuclear
2,2244,5835.17784288195,-156985.866658529,5340.7333984375,3247.46667480469,7,TPM2,Membrane
2,2244,5854.44444444445,-157043.258351644,5360,3190.07498168945,7,PHLDA2,Nuclear
2,2244,5851.40440538195,-157062.013326009,5356.9599609375,3171.32000732422,7,CXCR3,Cytoplasm
2,2244,5862.1295030382,-157019.133321126,5367.68505859375,3214.20001220703,7,ITGAE,Nuclear
2,2245,5771.96984444445,-157008.608353333,5277.5254,3224.72498,2,WIF1,Nuclear
2,2245,5781.51944444444,-156987.058333333,5287.075,3246.275,2,DUSP5,Nuclear
2,2245,5817.66074444444,-157001.183333333,5323.2163,3232.15,2,MERTK,Membrane
2,2245,5802.85504444445,-156965.153333333,5308.4106,3268.18,2,FKBP11,Nuclear
2,2245,5765.04444444445,-156999.904773333,5270.6,3233.42856,2,IL6,Cytoplasm
2,2245,5762.46044444444,-157013.866663333,5268.016,3219.46667,2,COL4A2,Cytoplasm
2,2245,5806.45474444445,-157000.063313333,5312.0103,3233.27002,2,ATG10,Nuclear
2,2245,5799.43644444444,-156954.640463333,5304.992,3278.69287,2,TNFRSF11B,Cytoplasm
2,2245,5784.33444444445,-156974.253333333,5289.89,3259.08,2,TUBB,Nuclear
2,2245,5804.16944444444,-156985.483333333,5309.725,3247.85,2,MZT2A,Nuclear
2,2245,5819.10444444444,-156974.283333333,5324.66,3259.05,2,DUSP1,Membrane
2,2245,5808.08404444445,-157001.453363333,5313.6396,3231.87997,2,DUSP5,Nuclear
2,2245,5807.52144444444,-156978.679493333,5313.077,3254.65384,2,XCL2,Nuclear
2,2245,5775.21144444444,-156990.183333333,5280.767,3243.15,2,COL1A1,Nuclear
2,2245,5802.27504444444,-156962.587183333,5307.8306,3270.74615,2,CXCL8,Nuclear
2,2245,5785.88874444445,-157014.177783333,5291.4443,3219.15555,2,FASN,Nuclear
2,2245,5791.54444444444,-156964.908333333,5297.1,3268.425,2,DUSP5,Nuclear
2,2245,5770.48444444445,-156983.003313333,5276.04,3250.33002,2,CYTOR,Cytoplasm
2,2245,5774.29894444445,-157002.324173333,5279.8545,3231.00916,2,BGN,Nuclear
2,2245,5809.60844444445,-156981.433373333,5315.164,3251.89996,2,DUSP5,Nuclear
2,2245,5783.36444444445,-156987.053363333,5288.92,3246.27997,2,EIF5A,Nuclear
2,2245,5794.97744444445,-157017.844433333,5300.533,3215.4889,2,FN1,Nuclear
2,2245,5789.53774444444,-157007.533313333,5295.0933,3225.80002,2,NPPC,Nuclear
2,2245,5778.77794444444,-157020.316633333,5284.3335,3213.0167,2,BGN,Nuclear
2,2245,5776.16644444445,-157012.722253333,5281.722,3220.61108,2,CXCR5,Nuclear
2,2245,5793.62804444444,-156963.416673333,5299.1836,3269.91666,2,FN1,Nuclear
2,2245,5807.68444444444,-156992.873313333,5313.24,3240.46002,2,DUSP5,Nuclear
2,2245,5808.74474444445,-156997.300003333,5314.3003,3236.03333,2,COL1A1,Nuclear
2,2245,5797.65684444444,-157005.333333333,5303.2124,3228,2,CIDEA,Nuclear
2,2245,5825.12804444445,-156965.833333333,5330.6836,3267.5,2,EGFR,Membrane
2,2245,5771.23204444444,-157008.445833333,5276.7876,3224.8875,2,TAGLN,Nuclear
2,2245,5788.02984444445,-157007.433333333,5293.5854,3225.9,2,MZT2A,Nuclear
2,2245,5793.14444444445,-156994.613363333,5298.7,3238.71997,2,COL1A2,Nuclear
2,2245,5811.73444444445,-156982.663353333,5317.29,3250.66998,2,GSTP1,Nuclear
2,2245,5821.63644444444,-156995.141683333,5327.192,3238.19165,2,ITGAM,Cytoplasm
2,2245,5798.14414444444,-157007.166673333,5303.6997,3226.16666,2,KRT16,Nuclear
2,2245,5778.16944444445,-157013.820883333,5283.725,3219.51245,2,TLR7,Nuclear
2,2245,5775.08404444445,-157003.873313333,5280.6396,3229.46002,2,FN1,Nuclear
2,2245,5803.68844444445,-156986.499963333,5309.244,3246.83337,2,MZT2A,Nuclear
2,2245,5787.21944444444,-157001.408333333,5292.775,3231.925,2,MZT2A,Nuclear
2,2245,5788.81944444445,-157008.683333333,5294.375,3224.65,2,MZT2A,Nuclear
2,2245,5824.51944444444,-156973.558333333,5330.075,3259.775,2,ITGAM,Cytoplasm
2,2245,5776.69444444444,-156979.808333333,5282.25,3253.525,2,DUSP5,Nuclear
2,2245,5795.06114444444,-157032.433313333,5300.6167,3200.90002,2,ADGRG6,Cytoplasm
2,2245,5810.62444444444,-156983.053363333,5316.18,3250.27997,2,CCL8,Nuclear
2,2245,5796.12414444444,-156994.533333333,5301.6797,3238.8,2,MZT2A,Nuclear
2,2245,5803.80444444444,-156991.593333333,5309.36,3241.74,2,MZT2A,Nuclear
2,2245,5814.77794444444,-156986.166673333,5320.3335,3247.16666,2,SAA2,Nuclear
2,2245,5776.31944444445,-156998.683333333,5281.875,3234.65,2,COL4A2,Nuclear
2,2245,5761.58404444444,-157015.853353333,5267.1396,3217.47998,2,DUSP5,Cytoplasm
2,2245,5769.39463975694,-156996.583333333,5274.9501953125,3236.75,5,ADGRA2,Nuclear
2,2245,5806.8648546007,-156959.373311361,5312.42041015625,3273.96002197266,5,PTK2,Nuclear
2,2245,5773.02159288194,-156986.756398519,5278.5771484375,3246.57693481445,5,WIF1,Nuclear
2,2245,5763.0045030382,-156992.513326009,5268.56005859375,3240.82000732422,5,RPL32,Cytoplasm
2,2245,5784.20128038195,-156988.976186117,5289.7568359375,3244.3571472168,5,DUSP5,Nuclear
2,2245,5784.75694444445,-157026.395833333,5290.3125,3206.9375,5,KRT13,Nuclear
2,2245,5777.91612413195,-156968.00475057,5283.4716796875,3265.32858276367,5,UCP1,Cytoplasm
2,2245,5758.46934678819,-157012.950032552,5264.02490234375,3220.38330078125,5,CDH1,Cytoplasm
2,2245,5789.11094835069,-156965.54997762,5294.66650390625,3267.78335571289,5,COL9A1,Nuclear
2,2245,5768.0171983507,-157035.651570638,5273.57275390625,3197.68176269531,5,MSMB,Cytoplasm
2,2245,5824.0045030382,-156987.486653646,5329.56005859375,3245.8466796875,5,MAP1LC3B,Cytoplasm
2,2245,5774.01963975695,-156997.42082723,5279.5751953125,3235.91250610352,5,CDH5,Nuclear
2,2245,5807.11143663194,-156989.711110433,5312.6669921875,3243.62222290039,5,KRT19,Nuclear
2,2245,5780.2593858507,-157040.461934408,5285.81494140625,3192.87139892578,5,HDAC5,Cytoplasm
2,2245,5763.5445421007,-156993.550008138,5269.10009765625,3239.78332519531,5,RPL32,Cytoplasm
2,2245,5806.78477647569,-157009.213368734,5312.34033203125,3224.11996459961,5,NRG4,Cytoplasm
2,2245,5807.86924913195,-157001.245839437,5313.4248046875,3232.08749389648,5,ACKR1,Nuclear
2,2245,5803.04405381945,-157001.422231038,5308.599609375,3231.91110229492,5,IL2RG,Nuclear
2,2245,5782.1275499132,-156958.516682943,5287.68310546875,3274.81665039062,5,NPR1,Cytoplasm
2,2245,5773.67393663194,-156976.593343099,5279.2294921875,3256.73999023438,5,FGF2,Cytoplasm
2,2245,5812.84434678819,-156995.095815023,5318.39990234375,3238.23751831055,5,CD4,Membrane
2,2245,5797.0943467882,-156952.208333333,5302.64990234375,3281.125,5,ADGRV1,Cytoplasm
2,2245,5815.34483506945,-156975.108296712,5320.900390625,3258.22503662109,5,FFAR3,Nuclear
2,2245,5803.64415147569,-156982.045796712,5309.19970703125,3251.28753662109,8,PDGFC,Nuclear
2,2245,5776.51182725695,-156983.979970296,5282.0673828125,3249.35336303711,8,MAP1LC3B,Nuclear
2,2245,5787.50694444444,-157022.345815023,5293.0625,3210.98751831055,8,WIF1,Nuclear
2,2245,5793.34385850695,-157032.993336995,5298.8994140625,3200.33999633789,8,CD86,Cytoplasm
2,2245,5782.14463975694,-156982.833363851,5287.7001953125,3250.49996948242,8,CCR10,Nuclear
2,2245,5825.09434678819,-156987.183339437,5330.64990234375,3246.14999389648,8,IL15,Cytoplasm
2,2245,5779.62510850695,-157036.123311361,5285.1806640625,3197.21002197266,8,DUSP5,Cytoplasm
2,2245,5821.6734483507,-156961.226155599,5327.22900390625,3272.10717773438,8,ITGB5,Membrane
2,2245,5791.5875108507,-157022.976186117,5297.14306640625,3210.3571472168,8,IL17D,Nuclear
2,2245,5821.3443467882,-156964.116689046,5326.89990234375,3269.21664428711,8,DUSP5,Membrane
2,2245,5811.24424913194,-156965.053334554,5316.7998046875,3268.2799987793,8,COL6A1,Nuclear
2,2245,5784.9673936632,-157040.394887288,5290.52294921875,3192.93844604492,8,CD68,Cytoplasm
2,2245,5824.31553819444,-156986.790456136,5329.87109375,3246.54287719727,8,IL15,Cytoplasm
2,2245,5790.92881944445,-156947.894856771,5296.484375,3285.4384765625,8,HSPB1,Cytoplasm
2,2245,5774.56944444445,-156993.683339437,5280.125,3239.64999389648,0,COL1A1,Nuclear
2,2245,5788.18663194444,-156969.508351644,5293.7421875,3263.82498168945,0,HLA-B,Nuclear
2,2245,5767.01915147569,-156996.933369954,5272.57470703125,3236.39996337891,0,CXCL16,Cytoplasm
2,2245,5808.0777452257,-156995.033315023,5313.63330078125,3238.30001831055,0,RPL37,Nuclear
2,2245,5787.01573350695,-156988.819081624,5292.5712890625,3244.51425170898,0,COL6A2,Nuclear
2,2245,5757.05528428819,-157005.099995931,5262.61083984375,3228.23333740234,0,MST1R,Cytoplasm
2,2245,5809.87510850695,-157000.993336995,5315.4306640625,3232.33999633789,0,MZT2A,Nuclear
2,2245,5793.52745225695,-156988.466664632,5299.0830078125,3244.86666870117,0,RUNX3,Nuclear
